ip_address,total_sessions,total_page_views,first_visit,last_visit,avg_session_duration_seconds,bounce_count,device,browser,browser_name,os,os_name,country,city,is_returning,bounce_rate_pct
85.206.128.180,1,1,2026-03-02 16:06:54.869000+00:00,2026-03-02 16:06:54.869000+00:00,0,1,desktop,Chrome 145.0.0.0,Chrome,macOS 10.15.7,macOS,,,False,100.0
173.233.99.45,1,1,2026-03-02 15:24:26.259000+00:00,2026-03-02 15:24:26.259000+00:00,0,1,desktop,Chrome 145.0.0.0,Chrome,Windows 10,Windows,,,False,100.0
149.56.160.193,1,1,2026-03-02 01:14:50.252000+00:00,2026-03-02 01:14:50.252000+00:00,0,1,desktop,Unknown,Unknown,Unknown,Unknown,,,False,100.0
149.56.150.67,1,1,2026-03-02 01:14:21.077000+00:00,2026-03-02 01:14:21.077000+00:00,0,1,desktop,Unknown,Unknown,Unknown,Unknown,,,False,100.0
88.121.9.177,25,36,2026-02-24 17:10:18.332000+00:00,2026-03-01 23:05:19.556000+00:00,0,21,mobile,Mobile Safari 18.6,Mobile,iOS 18.6.2,iOS,,,True,84.0
34.53.249.93,1,1,2026-03-01 15:56:10.696000+00:00,2026-03-01 15:56:10.696000+00:00,0,1,desktop,Chrome Headless 114.0.5735.35,Chrome,Linux,Linux,,,False,100.0
77.133.249.153,1,1,2026-03-01 15:22:17.588000+00:00,2026-03-01 15:22:17.588000+00:00,0,1,mobile,Mobile Safari 18.6,Mobile,iOS 18.6.2,iOS,,,False,100.0
176.168.212.199,3,3,2026-02-28 01:01:00.957000+00:00,2026-02-28 13:21:41.342000+00:00,0,3,mobile,Mobile Safari 18.6,Mobile,iOS 18.6.2,iOS,,,True,100.0
80.214.129.177,1,1,2026-02-27 23:04:06.803000+00:00,2026-02-27 23:04:06.803000+00:00,0,1,mobile,Mobile Safari 26.0.1,Mobile,iOS 18.7,iOS,,,False,100.0
80.214.129.142,1,1,2026-02-27 15:56:49.275000+00:00,2026-02-27 15:56:49.275000+00:00,0,1,mobile,Mobile Safari 26.0.1,Mobile,iOS 18.7,iOS,,,False,100.0
212.133.41.77,1,1,2026-02-27 13:12:46.378000+00:00,2026-02-27 13:12:46.378000+00:00,0,1,mobile,Mobile Safari 18.6,Mobile,iOS 18.6.2,iOS,,,False,100.0
77.136.55.177,1,1,2026-02-27 12:32:44.742000+00:00,2026-02-27 12:32:44.742000+00:00,0,1,mobile,Mobile Safari 18.6,Mobile,iOS 18.6.2,iOS,,,False,100.0
88.178.195.152,1,1,2026-02-27 10:58:15.901000+00:00,2026-02-27 10:58:15.901000+00:00,0,1,mobile,LinkedIn,LinkedIn,iOS 18.6.2,iOS,,,False,100.0
209.170.91.202,1,1,2026-02-27 01:55:15.291000+00:00,2026-02-27 01:55:15.291000+00:00,0,1,desktop,Chrome 100.0.4896.75,Chrome,Windows 10,Windows,,,False,100.0
209.170.91.201,1,1,2026-02-27 01:54:32.057000+00:00,2026-02-27 01:54:32.057000+00:00,0,1,desktop,Chrome 100.0.4896.75,Chrome,Windows 10,Windows,,,False,100.0
64.233.172.34,1,1,2026-02-26 15:22:35.613000+00:00,2026-02-26 15:22:35.613000+00:00,0,1,desktop,Unknown,Unknown,Unknown,Unknown,,,False,100.0
64.233.172.35,1,1,2026-02-26 15:20:40.790000+00:00,2026-02-26 15:20:40.790000+00:00,0,1,desktop,Unknown,Unknown,Unknown,Unknown,,,False,100.0
178.132.107.95,1,8,2026-02-26 14:53:54.608000+00:00,2026-02-26 14:53:54.608000+00:00,155,0,desktop,Safari 18.6,Safari,macOS 10.15.7,macOS,,,False,0.0
178.132.107.92,1,2,2026-02-26 10:17:48.031000+00:00,2026-02-26 10:17:48.031000+00:00,0,0,desktop,Safari 18.6,Safari,macOS 10.15.7,macOS,,,False,0.0
37.67.150.218,1,1,2026-02-25 17:56:21.683000+00:00,2026-02-25 17:56:21.683000+00:00,0,1,desktop,Chrome 145.0.0.0,Chrome,macOS 10.15.7,macOS,,,False,100.0
194.250.179.173,1,1,2026-02-25 15:43:17.992000+00:00,2026-02-25 15:43:17.992000+00:00,0,1,desktop,Chrome 145.0.0.0,Chrome,macOS 10.15.7,macOS,,,False,100.0
37.165.77.24,1,1,2026-02-25 08:23:54.383000+00:00,2026-02-25 08:23:54.383000+00:00,0,1,mobile,Mobile Safari 18.5,Mobile,iOS 18.5,iOS,,,False,100.0
78.243.16.168,1,1,2026-02-25 06:48:11.344000+00:00,2026-02-25 06:48:11.344000+00:00,0,1,mobile,Mobile Safari 18.5,Mobile,iOS 18.5,iOS,,,False,100.0
89.82.201.174,1,1,2026-02-25 02:05:44.563000+00:00,2026-02-25 02:05:44.563000+00:00,0,1,mobile,Mobile Chrome 145.0.0.0,Mobile,Android 10,Android,,,False,100.0
147.182.226.137,1,1,2026-02-25 00:41:33.783000+00:00,2026-02-25 00:41:33.783000+00:00,0,1,desktop,Chrome 145.0.0.0,Chrome,Linux,Linux,,,False,100.0
147.182.231.16,1,1,2026-02-25 00:41:29.758000+00:00,2026-02-25 00:41:29.758000+00:00,0,1,desktop,Chrome 145.0.0.0,Chrome,Linux,Linux,,,False,100.0
165.232.133.224,1,1,2026-02-25 00:41:20.107000+00:00,2026-02-25 00:41:20.107000+00:00,0,1,desktop,Chrome 145.0.0.0,Chrome,Linux,Linux,,,False,100.0
161.35.232.6,1,1,2026-02-25 00:41:14.202000+00:00,2026-02-25 00:41:14.202000+00:00,0,1,desktop,Chrome 145.0.0.0,Chrome,Linux,Linux,,,False,100.0
209.38.79.187,1,1,2026-02-25 00:41:13.651000+00:00,2026-02-25 00:41:13.651000+00:00,0,1,desktop,Chrome 145.0.0.0,Chrome,Linux,Linux,,,False,100.0
77.205.132.11,1,1,2026-02-24 20:00:29.514000+00:00,2026-02-24 20:00:29.514000+00:00,0,1,desktop,Chrome 144.0.0.0,Chrome,Windows 10,Windows,,,False,100.0
37.165.94.130,2,3,2026-02-24 19:14:35.390000+00:00,2026-02-24 19:14:36.634000+00:00,0,1,mobile,Mobile Safari 18.5,Mobile,iOS 18.5,iOS,,,True,50.0
37.174.0.76,1,1,2026-02-24 15:31:38.378000+00:00,2026-02-24 15:31:38.378000+00:00,0,1,mobile,Mobile Chrome 145.0.0.0,Mobile,Android 10,Android,,,False,100.0
81.66.181.126,1,1,2026-02-24 12:13:21.409000+00:00,2026-02-24 12:13:21.409000+00:00,0,1,desktop,Firefox 147.0,Firefox,Windows 10,Windows,,,False,100.0
91.93.237.157,1,1,2026-02-24 03:31:36.267000+00:00,2026-02-24 03:31:36.267000+00:00,0,1,desktop,Chrome 145.0.0.0,Chrome,macOS 10.15.7,macOS,,,False,100.0
91.171.70.236,3,50,2026-02-01 18:12:25.544000+00:00,2026-02-24 00:19:18.123000+00:00,164,1,desktop,Chrome 131.0.0.0,Chrome,Linux,Linux,,,True,33.3
176.135.108.23,1,1,2026-02-23 18:34:17.509000+00:00,2026-02-23 18:34:17.509000+00:00,0,1,mobile,LinkedIn,LinkedIn,iOS 18.7,iOS,,,False,100.0
77.136.67.212,1,2,2026-02-23 18:18:01.099000+00:00,2026-02-23 18:18:01.099000+00:00,0,0,mobile,Mobile Safari 26.2,Mobile,iOS 18.7,iOS,,,False,0.0
5.30.133.199,1,5,2026-02-23 16:35:17.956000+00:00,2026-02-23 16:35:17.956000+00:00,155571,0,desktop,Safari 17.6,Safari,macOS 10.15.7,macOS,,,False,0.0
84.14.170.212,1,1,2026-02-23 16:20:39.828000+00:00,2026-02-23 16:20:39.828000+00:00,0,1,desktop,Chrome 145.0.0.0,Chrome,macOS 10.15.7,macOS,,,False,100.0
64.233.172.43,1,1,2026-02-23 15:39:36.695000+00:00,2026-02-23 15:39:36.695000+00:00,0,1,desktop,Unknown,Unknown,Unknown,Unknown,,,False,100.0
74.125.217.65,3,3,2026-02-17 09:04:44.125000+00:00,2026-02-23 08:30:20.623000+00:00,0,3,desktop,Unknown,Unknown,Unknown,Unknown,,,True,100.0
40.160.13.219,2,2,2026-02-22 15:22:32.940000+00:00,2026-02-22 23:41:41.874000+00:00,0,2,desktop,Chrome 131.0.0.0,Chrome,Windows 10,Windows,,,True,100.0
89.156.88.187,1,1,2026-02-22 13:29:43.997000+00:00,2026-02-22 13:29:43.997000+00:00,0,1,desktop,Firefox 147.0,Firefox,macOS 10.15,macOS,,,False,100.0
18.189.171.113,1,1,2026-02-22 01:35:12.576000+00:00,2026-02-22 01:35:12.576000+00:00,0,1,desktop,Chrome 121.0.0.0,Chrome,macOS 10.15.7,macOS,,,False,100.0
77.207.66.144,6,6,2026-02-02 18:25:14.884000+00:00,2026-02-21 13:20:59.531000+00:00,30583,6,mobile,Mobile Safari 26.2,Mobile,iOS 18.7,iOS,,,True,100.0
92.92.128.60,1,1,2026-02-21 12:46:43.422000+00:00,2026-02-21 12:46:43.422000+00:00,0,1,mobile,Mobile Chrome 144.0.0.0,Mobile,Android 10,Android,,,False,100.0
66.249.83.32,1,1,2026-02-21 07:06:42.833000+00:00,2026-02-21 07:06:42.833000+00:00,0,1,mobile,Mobile Chrome 138.0.0.0,Mobile,Android 10,Android,,,False,100.0
91.170.13.81,1,1,2026-02-21 07:06:38.739000+00:00,2026-02-21 07:06:38.739000+00:00,0,1,mobile,GSA 408.0.868297084,GSA,iOS 26.2.1,iOS,,,False,100.0
77.136.66.13,2,3,2026-02-20 23:59:10.656000+00:00,2026-02-21 00:17:54.570000+00:00,0,1,mobile,Mobile Safari 26.2,Mobile,iOS 18.7,iOS,,,True,50.0
77.207.128.121,2,2,2026-02-20 20:35:30.948000+00:00,2026-02-20 20:55:44.547000+00:00,0,2,mobile,Mobile Safari 26.2,Mobile,iOS 18.7,iOS,,,True,100.0
67.227.3.134,1,1,2026-02-20 16:23:08.608000+00:00,2026-02-20 16:23:08.608000+00:00,0,1,desktop,Chrome 143.0.0.0,Chrome,Windows 10,Windows,,,False,100.0
192.178.11.99,3,3,2026-02-04 18:14:17.051000+00:00,2026-02-20 12:47:45.107000+00:00,0,3,desktop,Unknown,Unknown,Unknown,Unknown,,,True,100.0
178.128.239.0,3,3,2026-02-20 07:51:42.665000+00:00,2026-02-20 07:52:12.501000+00:00,0,3,mobile,Mobile Safari 18.3.1,Mobile,iOS 18.3.2,iOS,,,True,100.0
176.124.43.130,1,1,2026-02-19 15:32:42.906000+00:00,2026-02-19 15:32:42.906000+00:00,0,1,desktop,Chrome 144.0.0.0,Chrome,macOS 10.15.7,macOS,,,False,100.0
185.24.187.194,1,1,2026-02-19 07:06:31.098000+00:00,2026-02-19 07:06:31.098000+00:00,3,1,desktop,Firefox 128.0,Firefox,Windows 10,Windows,,,False,100.0
86.104.21.48,1,1,2026-02-18 10:13:24.686000+00:00,2026-02-18 10:13:24.686000+00:00,0,1,mobile,Mobile Chrome 144.0.7559.95,Mobile,iOS 26.2.1,iOS,,,False,100.0
74.125.217.64,1,1,2026-02-18 09:15:53.347000+00:00,2026-02-18 09:15:53.347000+00:00,0,1,desktop,Unknown,Unknown,Unknown,Unknown,,,False,100.0
3.239.193.90,1,1,2026-02-18 08:56:58.309000+00:00,2026-02-18 08:56:58.309000+00:00,2,1,desktop,Chrome Headless 145.0.0.0,Chrome,Linux,Linux,,,False,100.0
88.187.131.129,1,1,2026-02-17 21:38:25.189000+00:00,2026-02-17 21:38:25.189000+00:00,0,1,desktop,Chrome 144.0.0.0,Chrome,Windows 10,Windows,,,False,100.0
54.157.48.58,1,1,2026-02-17 17:06:00.894000+00:00,2026-02-17 17:06:00.894000+00:00,1,1,desktop,Chrome Headless 145.0.0.0,Chrome,Linux,Linux,,,False,100.0
3.239.29.240,1,1,2026-02-17 15:43:54.902000+00:00,2026-02-17 15:43:54.902000+00:00,1,1,desktop,Chrome Headless 145.0.0.0,Chrome,Linux,Linux,,,False,100.0
146.190.44.51,1,1,2026-02-17 15:37:25.520000+00:00,2026-02-17 15:37:25.520000+00:00,0,1,desktop,Chrome Headless 145.0.0.0,Chrome,Linux,Linux,,,False,100.0
88.187.155.241,1,1,2026-02-17 15:36:44.798000+00:00,2026-02-17 15:36:44.798000+00:00,0,1,desktop,Chrome 145.0.0.0,Chrome,macOS 10.15.7,macOS,,,False,100.0
46.218.28.6,7,22,2026-02-11 15:07:29.947000+00:00,2026-02-17 12:41:46.813000+00:00,695006,4,desktop,Safari 18.2,Safari,macOS 10.15.7,macOS,,,True,57.1
35.174.107.41,1,1,2026-02-17 10:12:51.725000+00:00,2026-02-17 10:12:51.725000+00:00,2,1,desktop,Chrome Headless 145.0.0.0,Chrome,Linux,Linux,,,False,100.0
184.73.68.17,1,1,2026-02-17 00:04:45.279000+00:00,2026-02-17 00:04:45.279000+00:00,2,1,desktop,Chrome Headless 145.0.0.0,Chrome,Linux,Linux,,,False,100.0
93.30.161.190,1,1,2026-02-16 16:56:38.430000+00:00,2026-02-16 16:56:38.430000+00:00,0,1,desktop,Chrome 144.0.0.0,Chrome,Windows 10,Windows,,,False,100.0
90.102.26.97,1,1,2026-02-16 14:57:11.801000+00:00,2026-02-16 14:57:11.801000+00:00,13,1,desktop,Chrome 144.0.0.0,Chrome,Windows 10,Windows,,,False,100.0
212.133.41.27,1,1,2026-02-16 12:23:40.423000+00:00,2026-02-16 12:23:40.423000+00:00,0,1,desktop,Safari 26.2,Safari,macOS 10.15.7,macOS,,,False,100.0
159.65.162.180,1,1,2026-02-16 12:03:08.734000+00:00,2026-02-16 12:03:08.734000+00:00,0,1,desktop,Chrome 135.0.0.0,Chrome,Linux,Linux,,,False,100.0
88.142.38.210,1,2,2026-02-16 09:54:54.449000+00:00,2026-02-16 09:54:54.449000+00:00,42,0,desktop,Chrome 145.0.0.0,Chrome,Windows 10,Windows,,,False,0.0
5.183.88.24,1,1,2026-02-16 09:49:35.141000+00:00,2026-02-16 09:49:35.141000+00:00,0,1,desktop,Chrome 142.0.0.0,Chrome,Linux,Linux,,,False,100.0
195.64.124.194,1,1,2026-02-16 09:49:31.035000+00:00,2026-02-16 09:49:31.035000+00:00,0,1,desktop,Chrome 142.0.0.0,Chrome,Linux,Linux,,,False,100.0
195.96.134.174,1,1,2026-02-16 09:49:30.035000+00:00,2026-02-16 09:49:30.035000+00:00,0,1,desktop,Chrome 142.0.0.0,Chrome,Linux,Linux,,,False,100.0
77.204.105.121,1,1,2026-02-16 08:12:00.438000+00:00,2026-02-16 08:12:00.438000+00:00,0,1,mobile,LinkedIn,LinkedIn,iOS 18.7,iOS,,,False,100.0
176.128.238.126,1,1,2026-02-16 07:51:52.119000+00:00,2026-02-16 07:51:52.119000+00:00,0,1,desktop,Chrome 144.0.0.0,Chrome,Windows 10,Windows,,,False,100.0
213.226.72.177,1,1,2026-02-15 11:16:10.814000+00:00,2026-02-15 11:16:10.814000+00:00,4,1,desktop,Chrome 144.0.0.0,Chrome,Windows 10,Windows,,,False,100.0
149.20.242.148,1,1,2026-02-14 14:55:23.096000+00:00,2026-02-14 14:55:23.096000+00:00,0,1,desktop,Chrome 143.0.0.0,Chrome,Windows 10,Windows,,,False,100.0
167.160.78.212,1,1,2026-02-14 14:55:21.427000+00:00,2026-02-14 14:55:21.427000+00:00,0,1,desktop,Chrome 143.0.0.0,Chrome,Windows 10,Windows,,,False,100.0
85.208.74.60,1,1,2026-02-14 14:55:11.808000+00:00,2026-02-14 14:55:11.808000+00:00,0,1,desktop,Chrome 143.0.0.0,Chrome,Windows 10,Windows,,,False,100.0
174.140.194.115,1,1,2026-02-14 14:55:07.468000+00:00,2026-02-14 14:55:07.468000+00:00,0,1,desktop,Chrome 143.0.0.0,Chrome,Windows 10,Windows,,,False,100.0
181.215.150.93,1,1,2026-02-14 14:55:05.813000+00:00,2026-02-14 14:55:05.813000+00:00,0,1,desktop,Chrome 143.0.0.0,Chrome,Windows 10,Windows,,,False,100.0
67.227.16.1,1,1,2026-02-14 14:54:24.672000+00:00,2026-02-14 14:54:24.672000+00:00,0,1,desktop,Chrome 143.0.0.0,Chrome,Windows 10,Windows,,,False,100.0
181.215.156.198,1,1,2026-02-14 14:54:17.918000+00:00,2026-02-14 14:54:17.918000+00:00,0,1,desktop,Chrome 143.0.0.0,Chrome,Windows 10,Windows,,,False,100.0
154.16.193.189,1,1,2026-02-14 14:54:09.185000+00:00,2026-02-14 14:54:09.185000+00:00,0,1,desktop,Chrome 143.0.0.0,Chrome,macOS 10.15.7,macOS,,,False,100.0
167.160.74.214,1,1,2026-02-14 14:54:05.119000+00:00,2026-02-14 14:54:05.119000+00:00,0,1,desktop,Chrome 143.0.0.0,Chrome,Linux,Linux,,,False,100.0
140.99.225.105,1,1,2026-02-14 01:03:49.073000+00:00,2026-02-14 01:03:49.073000+00:00,0,1,desktop,Chrome 143.0.0.0,Chrome,Windows 10,Windows,,,False,100.0
102.129.238.199,1,1,2026-02-14 01:03:48.650000+00:00,2026-02-14 01:03:48.650000+00:00,0,1,desktop,Chrome 143.0.0.0,Chrome,Linux,Linux,,,False,100.0
142.147.107.195,1,1,2026-02-13 22:26:10.922000+00:00,2026-02-13 22:26:10.922000+00:00,0,1,desktop,Chrome 143.0.0.0,Chrome,Windows 10,Windows,,,False,100.0
181.215.96.170,1,1,2026-02-13 22:25:57.665000+00:00,2026-02-13 22:25:57.665000+00:00,0,1,desktop,Chrome 143.0.0.0,Chrome,Windows 10,Windows,,,False,100.0
66.92.185.224,1,1,2026-02-13 22:25:48.310000+00:00,2026-02-13 22:25:48.310000+00:00,0,1,desktop,Chrome 143.0.0.0,Chrome,Windows 10,Windows,,,False,100.0
84.46.235.186,1,1,2026-02-13 22:25:47.501000+00:00,2026-02-13 22:25:47.501000+00:00,0,1,desktop,Chrome 143.0.0.0,Chrome,Linux,Linux,,,False,100.0
181.214.61.55,1,1,2026-02-13 22:25:42.054000+00:00,2026-02-13 22:25:42.054000+00:00,0,1,desktop,Chrome 143.0.0.0,Chrome,Windows 10,Windows,,,False,100.0
92.92.129.104,2,6,2026-02-13 18:54:18.174000+00:00,2026-02-13 18:55:10.778000+00:00,5611,0,mobile,Samsung Internet 29.0,Samsung,Android 10,Android,,,True,0.0
77.133.250.162,1,1,2026-02-13 17:25:00.815000+00:00,2026-02-13 17:25:00.815000+00:00,0,1,desktop,Chrome 144.0.0.0,Chrome,macOS 10.15.7,macOS,,,False,100.0
54.174.58.239,1,1,2026-02-13 16:08:25.940000+00:00,2026-02-13 16:08:25.940000+00:00,0,1,desktop,Chrome Headless 145.0.0.0,Chrome,Linux,Linux,,,False,100.0
152.44.98.44,1,1,2026-02-13 13:17:35.298000+00:00,2026-02-13 13:17:35.298000+00:00,0,1,desktop,Chrome 143.0.0.0,Chrome,Windows 10,Windows,,,False,100.0
191.101.255.168,1,1,2026-02-13 13:17:31.567000+00:00,2026-02-13 13:17:31.567000+00:00,0,1,desktop,Chrome 143.0.0.0,Chrome,Windows 10,Windows,,,False,100.0
86.139.43.184,1,1,2026-02-13 13:17:16.678000+00:00,2026-02-13 13:17:16.678000+00:00,12,1,desktop,Chrome 144.0.0.0,Chrome,Linux,Linux,,,False,100.0
54.174.58.236,1,1,2026-02-13 12:53:45.988000+00:00,2026-02-13 12:53:45.988000+00:00,0,1,mobile,Mobile Chrome 94.0.4590.2,Mobile,Android 7.0,Android,,,False,100.0
220.129.152.180,1,1,2026-02-13 10:24:13.898000+00:00,2026-02-13 10:24:13.898000+00:00,0,1,desktop,Chrome 144.0.0.0,Chrome,macOS 10.15.7,macOS,,,False,100.0
54.174.58.252,1,1,2026-02-13 09:44:19.573000+00:00,2026-02-13 09:44:19.573000+00:00,0,1,desktop,Chrome Headless 145.0.0.0,Chrome,Linux,Linux,,,False,100.0
54.174.58.244,1,1,2026-02-13 09:44:16.289000+00:00,2026-02-13 09:44:16.289000+00:00,0,1,mobile,Mobile Chrome 94.0.4590.2,Mobile,Android 7.0,Android,,,False,100.0
160.172.34.94,1,1,2026-02-13 08:16:37.049000+00:00,2026-02-13 08:16:37.049000+00:00,0,1,desktop,Edge 144.0.0.0,Edge,Windows 10,Windows,,,False,100.0
89.82.112.63,1,1,2026-02-12 16:52:58.147000+00:00,2026-02-12 16:52:58.147000+00:00,0,1,desktop,Chrome 144.0.0.0,Chrome,Windows 10,Windows,,,False,100.0
86.72.126.20,1,1,2026-02-11 14:45:14.093000+00:00,2026-02-11 14:45:14.093000+00:00,0,1,desktop,Chrome 144.0.0.0,Chrome,Windows 10,Windows,,,False,100.0
82.225.20.108,1,1,2026-02-11 14:01:03.703000+00:00,2026-02-11 14:01:03.703000+00:00,6,1,desktop,Firefox 147.0,Firefox,macOS 10.15,macOS,,,False,100.0
196.69.119.230,1,1,2026-02-11 13:29:10.894000+00:00,2026-02-11 13:29:10.894000+00:00,246,1,desktop,Edge 144.0.0.0,Edge,Windows 10,Windows,,,False,100.0
167.249.66.11,1,1,2026-02-10 20:49:23.564000+00:00,2026-02-10 20:49:23.564000+00:00,0,1,desktop,Chrome 144.0.0.0,Chrome,macOS 10.15.7,macOS,,,True,100.0
176.136.99.165,1,4,2026-02-10 20:31:47.135000+00:00,2026-02-10 20:31:47.135000+00:00,15,0,desktop,Chrome 143.0.0.0,Chrome,macOS 10.15.7,macOS,,,False,0.0
74.125.212.40,10,10,2026-02-03 17:31:35.473000+00:00,2026-02-10 17:57:59.382000+00:00,0,10,desktop,Chrome 143.0.7499.192,Chrome,Linux,Linux,,,True,100.0
74.125.212.39,11,11,2026-02-03 17:31:39.209000+00:00,2026-02-10 17:57:51.709000+00:00,0,11,desktop,Unknown,Unknown,Unknown,Unknown,,,True,100.0
82.26.247.123,1,1,2026-02-10 17:15:39.273000+00:00,2026-02-10 17:15:39.273000+00:00,0,1,desktop,Chrome 144.0.0.0,Chrome,Linux,Linux,,,False,100.0
74.125.212.37,6,6,2026-02-05 17:37:06.179000+00:00,2026-02-10 17:15:18.142000+00:00,0,6,desktop,Unknown,Unknown,Unknown,Unknown,,,True,100.0
74.125.212.33,3,3,2026-02-05 17:37:16.647000+00:00,2026-02-10 17:15:14.822000+00:00,0,3,desktop,Unknown,Unknown,Unknown,Unknown,,,True,100.0
62.23.192.130,1,1,2026-02-10 16:13:41.186000+00:00,2026-02-10 16:13:41.186000+00:00,4,1,desktop,Chrome 144.0.0.0,Chrome,Windows 10,Windows,,,False,100.0
92.92.127.168,1,1,2026-02-10 14:30:52.901000+00:00,2026-02-10 14:30:52.901000+00:00,0,1,mobile,LinkedIn,LinkedIn,iOS 18.5,iOS,,,False,100.0
217.114.205.206,2,2,2026-02-10 13:19:58.169000+00:00,2026-02-10 13:21:22.525000+00:00,374,2,desktop,Edge 144.0.0.0,Edge,Windows 10,Windows,,,True,100.0
217.182.210.94,1,1,2026-02-10 10:37:24.624000+00:00,2026-02-10 10:37:24.624000+00:00,6,1,desktop,Firefox 147.0,Firefox,macOS 10.15,macOS,,,False,100.0
92.92.128.149,1,1,2026-02-10 09:46:46.329000+00:00,2026-02-10 09:46:46.329000+00:00,0,1,mobile,Mobile Chrome 144.0.7559.95,Mobile,iOS 18.7.4,iOS,,,False,100.0
92.92.128.137,1,1,2026-02-10 09:02:27.322000+00:00,2026-02-10 09:02:27.322000+00:00,0,1,mobile,Mobile Chrome 144.0.7559.95,Mobile,iOS 18.7.4,iOS,,,False,100.0
86.252.110.153,1,1,2026-02-10 08:09:25.699000+00:00,2026-02-10 08:09:25.699000+00:00,0,1,mobile,Mobile Chrome 144.0.7559.95,Mobile,iOS 26.2.1,iOS,,,False,100.0
94.106.243.237,1,1,2026-02-09 21:58:37.909000+00:00,2026-02-09 21:58:37.909000+00:00,2,1,desktop,Safari 26.2,Safari,macOS 10.15.7,macOS,,,False,100.0
90.92.176.170,1,1,2026-02-09 17:15:41.399000+00:00,2026-02-09 17:15:41.399000+00:00,0,1,desktop,Safari 17.3.1,Safari,macOS 10.15.7,macOS,,,False,100.0
91.170.65.181,1,1,2026-02-09 16:06:48.338000+00:00,2026-02-09 16:06:48.338000+00:00,0,1,desktop,Chrome 144.0.0.0,Chrome,macOS 10.15.7,macOS,,,False,100.0
37.67.33.172,1,1,2026-02-09 12:23:46.226000+00:00,2026-02-09 12:23:46.226000+00:00,5,1,desktop,Chrome 144.0.0.0,Chrome,macOS 10.15.7,macOS,,,False,100.0
86.238.15.235,1,1,2026-02-09 10:40:22.564000+00:00,2026-02-09 10:40:22.564000+00:00,0,1,desktop,Chrome 144.0.0.0,Chrome,macOS 10.15.7,macOS,,,False,100.0
91.169.224.85,1,1,2026-02-09 08:51:45.345000+00:00,2026-02-09 08:51:45.345000+00:00,4,1,desktop,Chrome 144.0.0.0,Chrome,Windows 10,Windows,,,False,100.0
128.79.192.132,1,1,2026-02-08 17:04:10.703000+00:00,2026-02-08 17:04:10.703000+00:00,0,1,mobile,Mobile Safari 26.2,Mobile,iOS 18.7,iOS,,,False,100.0
81.49.1.168,2,2,2026-02-08 09:58:40.912000+00:00,2026-02-08 10:01:58.760000+00:00,0,2,desktop,Chrome 144.0.0.0,Chrome,macOS 10.15.7,macOS,,,True,100.0
85.68.204.6,65,241,2026-01-31 10:15:57.560000+00:00,2026-02-07 23:55:49.699000+00:00,9236,29,mobile,Samsung Internet 29.0,Samsung,Android 10,Android,,,True,44.6
92.93.186.204,1,1,2026-02-07 17:09:35.647000+00:00,2026-02-07 17:09:35.647000+00:00,84,1,desktop,Chrome 144.0.0.0,Chrome,Windows 10,Windows,,,False,100.0
88.166.119.32,1,1,2026-02-07 16:53:38.055000+00:00,2026-02-07 16:53:38.055000+00:00,0,1,mobile,LinkedIn,LinkedIn,iOS 18.7,iOS,,,False,100.0
88.170.81.79,1,1,2026-02-07 11:49:30.979000+00:00,2026-02-07 11:49:30.979000+00:00,0,1,desktop,Chrome 144.0.0.0,Chrome,Windows 10,Windows,,,False,100.0
92.184.107.200,1,1,2026-02-06 19:16:48.728000+00:00,2026-02-06 19:16:48.728000+00:00,0,1,mobile,Mobile Chrome 144.0.0.0,Mobile,Android 10,Android,,,False,100.0
74.125.212.38,12,12,2026-02-03 17:33:12.143000+00:00,2026-02-06 18:56:31.218000+00:00,0,12,desktop,Chrome 144.0.7559.109,Chrome,Linux,Linux,,,True,100.0
74.125.212.32,5,5,2026-02-03 17:33:09.858000+00:00,2026-02-06 18:47:26.252000+00:00,0,5,desktop,Chrome 143.0.7499.192,Chrome,Linux,Linux,,,True,100.0
74.125.212.34,1,1,2026-02-06 18:47:20.682000+00:00,2026-02-06 18:47:20.682000+00:00,0,1,desktop,Unknown,Unknown,Unknown,Unknown,,,False,100.0
74.125.210.99,2,2,2026-02-06 16:37:35.287000+00:00,2026-02-06 18:29:26.696000+00:00,0,2,desktop,Chrome 143.0.7499.192,Chrome,Linux,Linux,,,False,100.0
74.125.210.109,4,4,2026-02-06 16:10:43.703000+00:00,2026-02-06 18:29:21.121000+00:00,0,4,desktop,Unknown,Unknown,Unknown,Unknown,,,True,100.0
74.125.210.101,2,2,2026-02-06 16:10:36.400000+00:00,2026-02-06 18:29:20.697000+00:00,0,2,desktop,Unknown,Unknown,Unknown,Unknown,,,True,100.0
84.86.109.128,1,1,2026-02-06 17:59:22.504000+00:00,2026-02-06 17:59:22.504000+00:00,0,1,desktop,Chrome 144.0.0.0,Chrome,macOS 10.15.7,macOS,,,False,100.0
74.125.210.108,5,5,2026-02-06 16:10:35.683000+00:00,2026-02-06 17:04:36.086000+00:00,0,5,desktop,Unknown,Unknown,Unknown,Unknown,,,True,100.0
74.125.210.110,1,1,2026-02-06 17:04:35.986000+00:00,2026-02-06 17:04:35.986000+00:00,0,1,desktop,Unknown,Unknown,Unknown,Unknown,,,False,100.0
74.125.210.107,1,1,2026-02-06 16:37:40.758000+00:00,2026-02-06 16:37:40.758000+00:00,0,1,desktop,Chrome 143.0.7499.192,Chrome,Linux,Linux,,,False,100.0
